"State","Started.on","Completed","Time.taken","Grade.100.00","Q..1..5.00","Q..2..5.00","Q..3..5.00","Q..4..5.00","Q..5..5.00","Q..6..5.00","Q..7..5.00","Q..8..5.00","Q..9..5.00","Q..10..5.00","Q..11..5.00","Q..12..5.00","Q..13..5.00","Q..14..5.00","Q..15..5.00","Q..16..5.00","Q..17..5.00","Q..18..5.00","Q..19..5.00","Q..20..5.00","AnonID"
"Finished","16 September 2017  3:45 PM","16 September 2017  5:14 PM","1 hour 28 mins",60.25,"5.00","5.00","5.00","0.00","2.50","5.00","0.00","5.00","0.00","0.00","2.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","0.00","0.00","eb83f4ed"
"Finished","16 September 2017  3:50 PM","16 September 2017  5:20 PM","1 hour 29 mins",85,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","ef78424d"
"Finished","16 September 2017  4:24 PM","16 September 2017  5:54 PM","1 hour 30 mins",45,"5.00","5.00","5.00","-","-","5.00","0.00","5.00","2.50","-","5.00","-","0.00","-","2.50","5.00","5.00","-","-","-","c533cb92"
"Finished","16 September 2017  4:31 PM","16 September 2017  5:48 PM","1 hour 16 mins",43.5,"0.00","0.00","5.00","5.00","-","-","0.00","5.00","5.00","-","1.00","5.00","2.50","-","5.00","5.00","5.00","0.00","-","-","5af11c79"
"Finished","16 September 2017  4:45 PM","16 September 2017  6:07 PM","1 hour 22 mins",84.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00","14c6763c"
"Finished","16 September 2017  4:48 PM","16 September 2017  6:04 PM","1 hour 16 mins",68.25,"5.00","5.00","2.50","5.00","2.50","5.00","-","5.00","2.50","1.25","5.00","2.50","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","7ea8c819"
"Finished","16 September 2017  4:55 PM","16 September 2017  6:24 PM","1 hour 28 mins",82.63,"5.00","5.00","3.75","5.00","-","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","5a525e76"
"Finished","16 September 2017  5:11 PM","16 September 2017  6:11 PM","1 hour",96.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5f724776"
"Finished","16 September 2017  5:18 PM","16 September 2017  6:39 PM","1 hour 21 mins",95,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","e2b5f45"
"Finished","16 September 2017  5:21 PM","16 September 2017  6:51 PM","1 hour 30 mins",72.75,"5.00","5.00","2.50","5.00","-","5.00","5.00","5.00","5.00","1.25","2.00","-","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","2280942e"
"Finished","16 September 2017  5:24 PM","16 September 2017  6:51 PM","1 hour 27 mins",65.75,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","-","5.00","2.50","5.00","2.00","1.25","5.00","5.00","0.00","5.00","0.00","44929852"
"Finished","16 September 2017  5:57 PM","16 September 2017  7:26 PM","1 hour 28 mins",67,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","0.00","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","48d9d283"
"Finished","16 September 2017  6:20 PM","16 September 2017  7:47 PM","1 hour 27 mins",77,"5.00","0.00","2.50","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","a98fe001"
"Finished","16 September 2017  7:15 PM","16 September 2017  8:45 PM","1 hour 30 mins",68.25,"5.00","5.00","3.75","5.00","-","-","0.00","5.00","5.00","5.00","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","0.00","0.00","699a9a08"
"Finished","16 September 2017  7:30 PM","16 September 2017  8:29 PM","58 mins 35 secs",25.75,"0.00","-","3.75","-","2.50","-","0.00","5.00","0.00","2.50","2.00","0.00","-","0.00","0.00","5.00","5.00","0.00","0.00","-","383902c4"
"Finished","16 September 2017  7:57 PM","16 September 2017  9:23 PM","1 hour 25 mins",64.75,"2.50","5.00","3.75","-","-","-","-","5.00","5.00","-","4.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","5.00","fadd5f1b"
"Finished","16 September 2017  8:02 PM","16 September 2017  9:16 PM","1 hour 13 mins",66.75,"5.00","5.00","5.00","5.00","5.00","2.50","0.00","5.00","0.00","1.25","1.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","e9e83644"
"Finished","16 September 2017  9:09 PM","16 September 2017  10:35 PM","1 hour 25 mins",86.25,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","b9659303"
"Finished","16 September 2017  9:27 PM","16 September 2017  10:57 PM","1 hour 30 mins",43.5,"5.00","0.00","3.75","0.00","0.00","5.00","0.00","5.00","0.00","-","5.00","2.50","5.00","1.00","1.25","5.00","5.00","0.00","0.00","0.00","73102952"
"Finished","16 September 2017  9:34 PM","16 September 2017  11:04 PM","1 hour 29 mins",58.25,"5.00","5.00","3.75","0.00","2.50","0.00","0.00","5.00","2.50","1.25","5.00","5.00","2.50","2.00","3.75","0.00","5.00","5.00","5.00","0.00","f96339bf"
"Finished","16 September 2017  9:44 PM","16 September 2017  11:01 PM","1 hour 16 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c184b4d1"
"Finished","17 September 2017  9:03 AM","17 September 2017  10:33 AM","1 hour 30 mins",24.38,"2.50","0.00","1.25","-","2.50","0.00","0.00","0.00","0.00","3.13","5.00","5.00","0.00","5.00","-","-","-","-","-","-","d8a5f038"
"Finished","17 September 2017  11:20 AM","17 September 2017  12:17 PM","56 mins 46 secs",23.75,"2.50","5.00","-","-","-","-","-","0.00","5.00","1.25","5.00","-","-","0.00","5.00","0.00","0.00","0.00","-","-","b5340aea"
"Finished","17 September 2017  11:20 AM","17 September 2017  12:42 PM","1 hour 22 mins",53.75,"5.00","5.00","1.25","-","-","5.00","0.00","0.00","5.00","-","5.00","5.00","2.50","5.00","5.00","-","0.00","5.00","5.00","0.00","ae9f10d9"
"Finished","17 September 2017  11:22 AM","17 September 2017  12:52 PM","1 hour 30 mins",22.5,"5.00","5.00","2.50","5.00","0.00","-","-","5.00","-","-","-","-","0.00","0.00","-","-","-","0.00","-","-","d1ad0952"
"Finished","17 September 2017  11:27 AM","17 September 2017  12:57 PM","1 hour 30 mins",82,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","2.50","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","5.00","92d9d125"
"Finished","17 September 2017  12:00 PM","17 September 2017  1:30 PM","1 hour 30 mins",44.5,"5.00","0.00","5.00","5.00","2.50","5.00","5.00","-","5.00","-","5.00","5.00","0.00","2.00","-","-","-","-","-","-","3728cdb3"
"Finished","17 September 2017  12:12 PM","17 September 2017  1:28 PM","1 hour 16 mins",67.5,"5.00","0.00","5.00","5.00","2.50","5.00","-","5.00","5.00","-","5.00","5.00","2.50","0.00","2.50","5.00","5.00","5.00","5.00","-","65480fa1"
"Finished","17 September 2017  12:41 PM","17 September 2017  1:51 PM","1 hour 9 mins",35.25,"0.00","0.00","0.00","0.00","2.50","2.50","0.00","0.00","5.00","1.25","4.00","0.00","0.00","0.00","5.00","0.00","5.00","5.00","5.00","0.00","7aaf3d34"
"Finished","17 September 2017  12:43 PM","17 September 2017  2:01 PM","1 hour 17 mins",88.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","1ca0d3b0"
"Finished","17 September 2017  1:38 PM","17 September 2017  2:37 PM","58 mins 54 secs",86.5,"5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","2.50","5.00","5.00","0.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","d38a5488"
"Finished","17 September 2017  1:56 PM","17 September 2017  3:26 PM","1 hour 29 mins",54,"5.00","0.00","2.50","5.00","0.00","5.00","0.00","5.00","5.00","-","2.00","2.50","2.50","2.00","2.50","5.00","5.00","5.00","-","0.00","a97887ab"
"Finished","17 September 2017  1:58 PM","17 September 2017  3:25 PM","1 hour 26 mins",44.5,"5.00","5.00","5.00","5.00","-","-","5.00","5.00","0.00","-","2.00","2.50","-","-","-","5.00","5.00","-","-","0.00","34de9c3d"
"Finished","17 September 2017  2:11 PM","17 September 2017  3:41 PM","1 hour 29 mins",57.75,"5.00","0.00","1.25","5.00","2.50","-","-","5.00","5.00","-","2.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","fbeb29d4"
"Finished","17 September 2017  2:18 PM","17 September 2017  2:40 PM","21 mins 20 secs",12.5,"2.50","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","5.00","-","-","-","-","d7cad492"
"Finished","17 September 2017  2:18 PM","17 September 2017  3:48 PM","1 hour 29 mins",73.75,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","-","5.00","-","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","57eb0383"
"Finished","17 September 2017  2:19 PM","17 September 2017  3:12 PM","52 mins 22 secs",59.5,"5.00","5.00","3.75","5.00","0.00","-","5.00","5.00","2.50","1.25","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","-","-","66feefd6"
"Finished","17 September 2017  2:21 PM","17 September 2017  3:51 PM","1 hour 30 mins",60.25,"5.00","0.00","3.75","5.00","2.50","5.00","0.00","5.00","5.00","0.00","2.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-","4d19ed25"
"Finished","17 September 2017  2:31 PM","17 September 2017  4:01 PM","1 hour 30 mins",64.5,"5.00","0.00","1.25","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","2.50","5.00","2.00","1.25","5.00","5.00","5.00","0.00","0.00","8ae1bb36"
"Finished","17 September 2017  2:52 PM","17 September 2017  4:22 PM","1 hour 30 mins",48.75,"5.00","5.00","5.00","-","-","-","5.00","5.00","2.50","1.25","5.00","-","0.00","-","5.00","0.00","5.00","-","5.00","-","19f57019"
"Finished","17 September 2017  2:57 PM","17 September 2017  4:09 PM","1 hour 11 mins",55.75,"5.00","0.00","2.50","5.00","-","0.00","0.00","5.00","5.00","1.25","2.00","-","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","390d244d"
"Finished","17 September 2017  3:15 PM","17 September 2017  3:35 PM","19 mins 44 secs",8.75,"2.50","0.00","1.25","-","-","5.00","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","86509c8a"
"Finished","17 September 2017  3:17 PM","17 September 2017  4:48 PM","1 hour 30 mins",70.75,"5.00","0.00","3.75","5.00","5.00","5.00","0.00","5.00","2.50","-","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","-","3fe6f9dc"
"Finished","17 September 2017  3:18 PM","17 September 2017  4:27 PM","1 hour 8 mins",43.25,"0.00","0.00","1.25","-","-","5.00","-","-","2.50","2.50","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-","95ae80b3"
"Finished","17 September 2017  3:31 PM","17 September 2017  4:54 PM","1 hour 22 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5a16fcd4"
"Finished","17 September 2017  3:42 PM","17 September 2017  4:47 PM","1 hour 4 mins",84.5,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","0.00","5.00","d001d2b7"
"Finished","17 September 2017  3:53 PM","17 September 2017  5:23 PM","1 hour 30 mins",57,"5.00","5.00","2.50","5.00","-","-","5.00","5.00","5.00","-","-","5.00","2.50","2.00","0.00","5.00","5.00","5.00","-","0.00","5f93666c"
"Finished","17 September 2017  4:34 PM","17 September 2017  5:49 PM","1 hour 14 mins",87.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","3944f949"
"Finished","17 September 2017  4:36 PM","17 September 2017  6:05 PM","1 hour 28 mins",45.75,"0.00","0.00","5.00","0.00","2.50","-","0.00","0.00","0.00","-","2.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","0.00","9e989b9e"
"Finished","17 September 2017  4:43 PM","17 September 2017  6:13 PM","1 hour 30 mins",57,"5.00","0.00","5.00","0.00","-","5.00","0.00","5.00","5.00","0.00","2.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","-","aa6e3ee0"
"Finished","17 September 2017  4:53 PM","17 September 2017  6:13 PM","1 hour 20 mins",51.5,"2.50","5.00","-","5.00","-","-","0.00","0.00","5.00","0.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00","24a3a540"
"Finished","17 September 2017  4:58 PM","17 September 2017  6:21 PM","1 hour 22 mins",54.5,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","0.00","1.25","5.00","5.00","0.00","2.00","2.50","5.00","5.00","0.00","0.00","0.00","272638e"
"Finished","17 September 2017  5:07 PM","17 September 2017  5:49 PM","42 mins 4 secs",85,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","7d6f4fff"
"Finished","17 September 2017  5:29 PM","17 September 2017  6:39 PM","1 hour 9 mins",83.75,"5.00","0.00","3.75","5.00","2.50","5.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","20f6ace3"
"Finished","17 September 2017  5:38 PM","17 September 2017  7:08 PM","1 hour 30 mins",53.75,"5.00","5.00","3.75","0.00","2.50","5.00","0.00","0.00","0.00","0.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","0.00","5.00","0.00","984cb83b"
"Finished","17 September 2017  5:40 PM","17 September 2017  7:10 PM","1 hour 29 mins",45.25,"0.00","0.00","5.00","0.00","-","5.00","-","5.00","5.00","-","4.00","5.00","2.50","5.00","3.75","5.00","0.00","0.00","-","0.00","dbeb163b"
"Finished","17 September 2017  5:53 PM","17 September 2017  7:23 PM","1 hour 29 mins",56.25,"5.00","5.00","5.00","0.00","-","0.00","-","5.00","5.00","1.25","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","47dd0cbe"
"Finished","17 September 2017  5:54 PM","17 September 2017  7:22 PM","1 hour 28 mins",43.25,"5.00","0.00","1.25","0.00","0.00","5.00","0.00","0.00","0.00","1.25","5.00","5.00","2.50","2.00","1.25","0.00","5.00","5.00","5.00","-","6e2c3efd"
"Finished","17 September 2017  5:54 PM","17 September 2017  7:02 PM","1 hour 8 mins",60.13,"5.00","5.00","3.75","0.00","5.00","5.00","0.00","5.00","2.50","1.88","0.00","2.50","2.50","2.00","5.00","5.00","5.00","5.00","0.00","0.00","51ea2e21"
"Finished","17 September 2017  5:56 PM","17 September 2017  7:15 PM","1 hour 18 mins",63.75,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","0.00","1.25","5.00","5.00","2.50","-","2.50","0.00","5.00","5.00","-","0.00","4b40f200"
"Finished","17 September 2017  6:01 PM","17 September 2017  7:25 PM","1 hour 24 mins",72.5,"5.00","5.00","3.75","5.00","2.50","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","89cc2171"
"Finished","17 September 2017  6:01 PM","17 September 2017  7:16 PM","1 hour 14 mins",84.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","6ac7f891"
"Finished","17 September 2017  6:13 PM","17 September 2017  7:43 PM","1 hour 29 mins",63.25,"5.00","0.00","3.75","5.00","5.00","5.00","5.00","-","5.00","-","-","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","-","c0b1dbe8"
"Finished","17 September 2017  6:16 PM","17 September 2017  7:46 PM","1 hour 30 mins",32.5,"5.00","0.00","5.00","-","-","-","-","0.00","2.50","-","-","0.00","5.00","-","5.00","5.00","5.00","0.00","0.00","-","a4297a2b"
"Finished","17 September 2017  6:20 PM","17 September 2017  7:50 PM","1 hour 30 mins",70.75,"0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","3aabe266"
"Finished","17 September 2017  6:31 PM","17 September 2017  8:01 PM","1 hour 29 mins",72.5,"5.00","0.00","1.25","5.00","2.50","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","-","8a5f74f9"
"Finished","17 September 2017  6:44 PM","17 September 2017  7:57 PM","1 hour 13 mins",88.25,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","2.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","dee82f26"
"Finished","17 September 2017  6:53 PM","17 September 2017  8:01 PM","1 hour 8 mins",91.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","26665885"
"Finished","17 September 2017  6:57 PM","17 September 2017  8:27 PM","1 hour 29 mins",50.75,"5.00","0.00","2.50","0.00","2.50","5.00","0.00","5.00","0.00","1.25","2.00","5.00","2.50","-","5.00","5.00","5.00","0.00","-","5.00","cfa64f1e"
"Finished","17 September 2017  7:00 PM","17 September 2017  8:28 PM","1 hour 28 mins",80,"5.00","5.00","5.00","0.00","2.50","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","15709373"
"Finished","17 September 2017  7:02 PM","17 September 2017  8:32 PM","1 hour 29 mins",52.5,"5.00","5.00","2.50","5.00","-","5.00","5.00","5.00","5.00","-","-","5.00","5.00","-","-","-","5.00","-","-","-","14b34cfa"
"Finished","17 September 2017  7:08 PM","17 September 2017  8:38 PM","1 hour 29 mins",69.5,"5.00","0.00","3.75","5.00","2.50","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","5.00","3ceb147c"
"Finished","17 September 2017  7:17 PM","17 September 2017  8:39 PM","1 hour 22 mins",32.63,"2.50","0.00","1.25","0.00","2.50","2.50","0.00","0.00","5.00","1.88","2.00","2.50","2.50","0.00","5.00","0.00","5.00","0.00","0.00","0.00","1d1ddae2"
"Finished","17 September 2017  7:21 PM","17 September 2017  8:00 PM","38 mins 34 secs",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5d9671ea"
"Finished","17 September 2017  7:22 PM","17 September 2017  8:40 PM","1 hour 17 mins",68.5,"5.00","5.00","3.75","0.00","0.00","5.00","5.00","5.00","5.00","1.25","4.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","-","0.00","59e0fbca"
"Finished","17 September 2017  7:24 PM","17 September 2017  8:27 PM","1 hour 3 mins",24.75,"0.00","0.00","2.50","0.00","-","2.50","0.00","0.00","5.00","1.25","1.00","-","2.50","-","-","0.00","5.00","5.00","-","0.00","dcee2156"
"Finished","17 September 2017  7:27 PM","17 September 2017  8:57 PM","1 hour 29 mins",92.5,"5.00","5.00","2.50","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","39087ea6"
"Finished","17 September 2017  7:30 PM","17 September 2017  9:10 PM","1 hour 39 mins",6.25,"5.00","0.00","1.25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","19b9f7f6"
"Finished","17 September 2017  7:32 PM","17 September 2017  8:51 PM","1 hour 19 mins",82.5,"5.00","5.00","5.00","5.00","2.50","5.00","-","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","98e08181"
"Finished","17 September 2017  7:37 PM","17 September 2017  8:27 PM","50 mins 30 secs",35.75,"5.00","0.00","2.50","-","0.00","-","-","-","5.00","1.25","2.00","0.00","-","-","5.00","5.00","5.00","5.00","-","-","7e4820dc"
"Finished","17 September 2017  7:37 PM","17 September 2017  8:35 PM","58 mins 3 secs",58.5,"5.00","0.00","5.00","-","-","5.00","0.00","0.00","2.50","-","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00","448a1b2c"
"Finished","17 September 2017  7:41 PM","17 September 2017  9:11 PM","1 hour 29 mins",83.75,"5.00","5.00","3.75","5.00","-","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4a57a2c"
"Finished","17 September 2017  7:44 PM","17 September 2017  8:57 PM","1 hour 12 mins",70,"5.00","-","5.00","5.00","2.50","-","5.00","5.00","5.00","-","5.00","5.00","2.50","-","5.00","5.00","5.00","5.00","5.00","-","3ad220d5"
"Finished","17 September 2017  7:48 PM","17 September 2017  9:18 PM","1 hour 29 mins",87,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","665d5a12"
"Finished","17 September 2017  8:02 PM","17 September 2017  9:16 PM","1 hour 14 mins",82,"0.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c6f6f1a0"
"Finished","17 September 2017  8:04 PM","17 September 2017  9:40 PM","1 hour 35 mins",18.75,"-","0.00","3.75","-","-","-","-","-","-","-","-","-","5.00","-","-","-","5.00","5.00","-","-","63ef4d43"
"Finished","17 September 2017  8:04 PM","17 September 2017  9:34 PM","1 hour 30 mins",75.13,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","8977c134"
"Finished","17 September 2017  8:05 PM","17 September 2017  9:02 PM","56 mins 34 secs",78.75,"5.00","5.00","5.00","5.00","-","2.50","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00","78cb6b7f"
"Finished","17 September 2017  8:08 PM","17 September 2017  9:34 PM","1 hour 26 mins",80.75,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","0.00","3.75","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","0.00","50db4adf"
"Finished","17 September 2017  8:09 PM","17 September 2017  9:39 PM","1 hour 30 mins",77,"5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00","0.00","9f052b48"
"Finished","17 September 2017  8:13 PM","17 September 2017  9:50 PM","1 hour 36 mins",20,"5.00","5.00","5.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5256ce3c"
"Finished","17 September 2017  8:18 PM","17 September 2017  9:48 PM","1 hour 30 mins",40.75,"0.00","0.00","0.00","5.00","0.00","-","0.00","5.00","2.50","1.25","-","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00","90a37f9"
"Finished","17 September 2017  8:24 PM","17 September 2017  9:54 PM","1 hour 30 mins",68.5,"5.00","-","0.00","5.00","-","-","5.00","5.00","5.00","0.00","5.00","5.00","2.50","1.00","5.00","5.00","5.00","5.00","5.00","5.00","f6c0411d"
"Finished","17 September 2017  8:37 PM","17 September 2017  9:26 PM","49 mins 2 secs",48.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","0.00","2.50","1.25","5.00","5.00","0.00","-","0.00","5.00","5.00","-","-","-","b5706072"
"Finished","17 September 2017  8:40 PM","17 September 2017  9:39 PM","58 mins 56 secs",90,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","69b67867"
"Finished","17 September 2017  8:44 PM","17 September 2017  10:01 PM","1 hour 17 mins",46.25,"5.00","0.00","0.00","-","0.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","0.00","-","5.00","5.00","0.00","5.00","-","adddb59f"
"Finished","17 September 2017  8:44 PM","17 September 2017  10:10 PM","1 hour 25 mins",60.75,"5.00","5.00","2.50","5.00","2.50","5.00","0.00","5.00","5.00","1.25","-","5.00","2.50","2.00","0.00","-","5.00","5.00","5.00","-","b1132de7"
"Finished","17 September 2017  8:45 PM","17 September 2017  10:15 PM","1 hour 30 mins",58.25,"5.00","0.00","2.50","5.00","2.50","0.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00","3cf99768"
"Finished","17 September 2017  8:50 PM","17 September 2017  9:36 PM","45 mins 58 secs",35.75,"5.00","5.00","3.75","-","-","-","0.00","5.00","0.00","-","-","5.00","5.00","2.00","-","0.00","0.00","5.00","-","-","ceb93a57"
"Finished","17 September 2017  8:50 PM","17 September 2017  10:03 PM","1 hour 12 mins",68.88,"5.00","0.00","2.50","5.00","-","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","0.00","5021ca20"
"Finished","17 September 2017  8:50 PM","17 September 2017  9:48 PM","57 mins 13 secs",53.25,"2.50","5.00","2.50","0.00","-","-","0.00","5.00","5.00","1.25","2.00","-","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","a812d0b8"
"Finished","17 September 2017  8:54 PM","17 September 2017  10:24 PM","1 hour 29 mins",67,"5.00","0.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","0.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","5.00","5.00","13e5ed58"
"Finished","17 September 2017  8:55 PM","17 September 2017  10:31 PM","1 hour 35 mins",1.25,"0.00","0.00","1.25","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","d2a9659d"
"Finished","17 September 2017  9:13 PM","17 September 2017  10:42 PM","1 hour 29 mins",70.13,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","0.63","5.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00","864acfdd"
"Finished","17 September 2017  9:18 PM","17 September 2017  10:34 PM","1 hour 16 mins",65.75,"5.00","0.00","1.25","5.00","2.50","5.00","0.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","0.00","5.00","b20c60a2"
"Finished","17 September 2017  9:21 PM","17 September 2017  10:10 PM","48 mins 58 secs",46.25,"5.00","5.00","3.75","0.00","-","5.00","-","5.00","2.50","-","-","5.00","-","-","0.00","5.00","5.00","5.00","-","-","d1f87f1e"
"Finished","17 September 2017  9:21 PM","17 September 2017  10:12 PM","50 mins 37 secs",97.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","64e963d8"
